particle #,x,y,vx,vy,m,Omega,h,density,pressure,dvx/dt,dvy/dt,du/dt
particle 1967,0.79,0.35,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 1968,0.79,0.37,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 1969,0.79,0.39,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 1970,0.79,0.41,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 1971,0.79,0.43,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 1972,0.79,0.45,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 1973,0.79,0.47,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 1974,0.79,0.49,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 1975,0.79,0.51,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 1976,0.79,0.53,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 1977,0.79,0.55,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 1978,0.79,0.57,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 1979,0.79,0.59,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 1980,0.79,0.61,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 1981,0.79,0.63,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 1982,0.79,0.65,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 1983,0.79,0.67,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 1984,0.79,0.69,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 1985,0.79,0.71,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 1986,0.79,0.73,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 1987,0.79,0.75,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 1988,0.79,0.77,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 1989,0.79,0.79,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 1990,0.79,0.81,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 1991,0.79,0.83,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 1992,0.79,0.85,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 1993,0.79,0.87,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 1994,0.79,0.89,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 1995,0.79,0.91,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 1996,0.79,0.93,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 1997,0.79,0.95,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 1998,0.79,0.97,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 1999,0.79,0.99,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2000,0.81,0.01,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2001,0.81,0.03,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2002,0.81,0.05,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2003,0.81,0.07,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2004,0.81,0.09,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2005,0.81,0.11,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2006,0.81,0.13,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2007,0.81,0.15,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2008,0.81,0.17,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2009,0.81,0.19,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2010,0.81,0.21,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2011,0.81,0.23,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2012,0.81,0.25,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2013,0.81,0.27,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2014,0.81,0.29,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2015,0.81,0.31,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2016,0.81,0.33,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2017,0.81,0.35,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2018,0.81,0.37,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2019,0.81,0.39,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2020,0.81,0.41,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2021,0.81,0.43,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2022,0.81,0.45,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2023,0.81,0.47,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2024,0.81,0.49,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2025,0.81,0.51,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2026,0.81,0.53,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2027,0.81,0.55,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2028,0.81,0.57,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2029,0.81,0.59,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2030,0.81,0.61,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2031,0.81,0.63,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2032,0.81,0.65,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2033,0.81,0.67,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2034,0.81,0.69,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2035,0.81,0.71,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2036,0.81,0.73,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2037,0.81,0.75,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2038,0.81,0.77,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2039,0.81,0.79,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2040,0.81,0.81,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2041,0.81,0.83,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2042,0.81,0.85,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2043,0.81,0.87,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2044,0.81,0.89,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2045,0.81,0.91,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2046,0.81,0.93,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2047,0.81,0.95,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2048,0.81,0.97,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2049,0.81,0.99,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2050,0.83,0.01,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2051,0.83,0.03,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2052,0.83,0.05,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2053,0.83,0.07,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2054,0.83,0.09,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2055,0.83,0.11,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2056,0.83,0.13,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2057,0.83,0.15,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2058,0.83,0.17,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2059,0.83,0.19,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2060,0.83,0.21,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2061,0.83,0.23,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2062,0.83,0.25,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2063,0.83,0.27,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2064,0.83,0.29,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2065,0.83,0.31,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2066,0.83,0.33,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2067,0.83,0.35,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2068,0.83,0.37,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2069,0.83,0.39,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2070,0.83,0.41,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2071,0.83,0.43,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2072,0.83,0.45,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2073,0.83,0.47,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2074,0.83,0.49,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2075,0.83,0.51,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2076,0.83,0.53,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2077,0.83,0.55,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2078,0.83,0.57,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2079,0.83,0.59,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2080,0.83,0.61,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2081,0.83,0.63,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2082,0.83,0.65,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2083,0.83,0.67,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2084,0.83,0.69,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2085,0.83,0.71,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2086,0.83,0.73,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2087,0.83,0.75,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2088,0.83,0.77,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2089,0.83,0.79,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2090,0.83,0.81,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2091,0.83,0.83,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2092,0.83,0.85,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2093,0.83,0.87,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2094,0.83,0.89,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2095,0.83,0.91,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2096,0.83,0.93,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2097,0.83,0.95,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2098,0.83,0.97,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2099,0.83,0.99,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2100,0.85,0.01,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2101,0.85,0.03,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2102,0.85,0.05,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2103,0.85,0.07,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2104,0.85,0.09,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2105,0.85,0.11,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2106,0.85,0.13,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2107,0.85,0.15,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2108,0.85,0.17,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2109,0.85,0.19,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2110,0.85,0.21,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2111,0.85,0.23,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2112,0.85,0.25,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2113,0.85,0.27,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2114,0.85,0.29,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2115,0.85,0.31,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2116,0.85,0.33,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2117,0.85,0.35,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2118,0.85,0.37,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2119,0.85,0.39,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2120,0.85,0.41,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2121,0.85,0.43,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2122,0.85,0.45,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2123,0.85,0.47,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2124,0.85,0.49,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2125,0.85,0.51,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2126,0.85,0.53,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2127,0.85,0.55,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2128,0.85,0.57,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2129,0.85,0.59,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2130,0.85,0.61,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2131,0.85,0.63,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2132,0.85,0.65,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2133,0.85,0.67,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2134,0.85,0.69,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2135,0.85,0.71,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2136,0.85,0.73,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2137,0.85,0.75,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2138,0.85,0.77,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2139,0.85,0.79,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2140,0.85,0.81,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2141,0.85,0.83,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2142,0.85,0.85,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2143,0.85,0.87,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2144,0.85,0.89,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2145,0.85,0.91,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2146,0.85,0.93,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2147,0.85,0.95,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2148,0.85,0.97,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2149,0.85,0.99,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2150,0.87,0.01,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2151,0.87,0.03,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2152,0.87,0.05,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2153,0.87,0.07,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2154,0.87,0.09,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2155,0.87,0.11,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2156,0.87,0.13,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2157,0.87,0.15,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2158,0.87,0.17,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2159,0.87,0.19,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2160,0.87,0.21,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2161,0.87,0.23,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2162,0.87,0.25,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2163,0.87,0.27,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2164,0.87,0.29,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2165,0.87,0.31,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2166,0.87,0.33,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2167,0.87,0.35,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2168,0.87,0.37,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2169,0.87,0.39,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2170,0.87,0.41,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2171,0.87,0.43,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2172,0.87,0.45,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2173,0.87,0.47,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2174,0.87,0.49,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2175,0.87,0.51,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2176,0.87,0.53,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2177,0.87,0.55,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2178,0.87,0.57,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2179,0.87,0.59,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2180,0.87,0.61,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2181,0.87,0.63,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2182,0.87,0.65,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2183,0.87,0.67,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2184,0.87,0.69,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2185,0.87,0.71,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2186,0.87,0.73,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2187,0.87,0.75,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2188,0.87,0.77,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2189,0.87,0.79,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2190,0.87,0.81,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2191,0.87,0.83,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2192,0.87,0.85,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2193,0.87,0.87,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2194,0.87,0.89,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2195,0.87,0.91,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2196,0.87,0.93,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2197,0.87,0.95,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2198,0.87,0.97,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2199,0.87,0.99,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2200,0.89,0.01,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2201,0.89,0.03,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2202,0.89,0.05,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2203,0.89,0.07,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2204,0.89,0.09,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2205,0.89,0.11,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2206,0.89,0.13,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2207,0.89,0.15,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2208,0.89,0.17,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2209,0.89,0.19,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2210,0.89,0.21,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2211,0.89,0.23,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2212,0.89,0.25,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2213,0.89,0.27,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2214,0.89,0.29,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2215,0.89,0.31,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2216,0.89,0.33,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2217,0.89,0.35,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2218,0.89,0.37,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2219,0.89,0.39,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2220,0.89,0.41,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2221,0.89,0.43,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2222,0.89,0.45,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2223,0.89,0.47,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2224,0.89,0.49,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2225,0.89,0.51,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2226,0.89,0.53,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2227,0.89,0.55,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2228,0.89,0.57,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2229,0.89,0.59,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2230,0.89,0.61,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2231,0.89,0.63,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2232,0.89,0.65,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2233,0.89,0.67,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2234,0.89,0.69,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2235,0.89,0.71,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2236,0.89,0.73,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2237,0.89,0.75,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2238,0.89,0.77,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2239,0.89,0.79,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2240,0.89,0.81,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2241,0.89,0.83,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2242,0.89,0.85,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2243,0.89,0.87,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2244,0.89,0.89,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2245,0.89,0.91,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2246,0.89,0.93,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2247,0.89,0.95,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2248,0.89,0.97,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2249,0.89,0.99,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2250,0.91,0.01,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2251,0.91,0.03,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2252,0.91,0.05,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2253,0.91,0.07,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2254,0.91,0.09,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2255,0.91,0.11,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2256,0.91,0.13,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2257,0.91,0.15,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2258,0.91,0.17,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2259,0.91,0.19,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2260,0.91,0.21,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2261,0.91,0.23,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2262,0.91,0.25,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2263,0.91,0.27,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2264,0.91,0.29,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2265,0.91,0.31,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2266,0.91,0.33,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2267,0.91,0.35,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2268,0.91,0.37,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2269,0.91,0.39,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2270,0.91,0.41,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2271,0.91,0.43,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2272,0.91,0.45,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2273,0.91,0.47,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2274,0.91,0.49,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2275,0.91,0.51,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2276,0.91,0.53,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
